id,deviceId,protocol,serverTime,deviceTime,fixTime,valid,latitude,longitude,altitude,speed,course,address,accuracy,totalDistance,iccid,otherStatus,ignition,rssi,type,alarm3Status,charge,distance,alarm2Status,hours,sat,engineStatus,event,archive,adc1,alarm1Status,batteryLevel,status,motion,blocked,odometer
98682,1,gt06,2025-04-30T05:36:24Z,2025-04-30T05:36:17Z,2025-04-30T05:36:17Z,true,21.019153333333332,81.7735011111111,0.0,15.1188,314.0,,0.0,1.0266586643346991E7,,,true,,34,,,80.31748341713103,,157364978,15,,0,false,,,,,true,,4982414
98683,1,gt06,2025-04-30T05:36:33Z,2025-04-30T05:36:27Z,2025-04-30T05:36:27Z,true,21.019670555555557,81.7729561111111,0.0,15.6588,319.0,,0.0,1.0266667404104028E7,,,true,,34,,,80.7607570367954,,157374978,15,,0,false,,,,,true,,4982494
98684,1,gt06,2025-04-30T05:36:40Z,2025-04-30T05:36:40Z,2025-04-30T05:36:27Z,true,21.019670555555557,81.7729561111111,0.0,15.6588,319.0,,0.0,1.0266667404104028E7,,,true,4,19,,true,0.0,,157388471,,,,,,,100,70,true,false,
98685,1,gt06,2025-04-30T05:36:44Z,2025-04-30T05:36:37Z,2025-04-30T05:36:37Z,true,21.02019888888889,81.77239,0.0,15.6588,306.0,,0.0,1.0266750587742198E7,,,true,,34,,,83.18363816989313,,157384978,15,,0,false,,,,,true,,4982577
98686,1,gt06,2025-04-30T05:36:53Z,2025-04-30T05:36:47Z,2025-04-30T05:36:47Z,true,21.020680000000002,81.77185444444444,0.0,14.5788,314.0,,0.0,1.0266827823222825E7,,,true,,34,,,77.23548062726988,,157394978,15,,0,false,,,,,true,,4982654
98687,1,gt06,2025-04-30T05:37:03Z,2025-04-30T05:36:57Z,2025-04-30T05:36:57Z,true,21.021189999999997,81.77128722222223,0.0,16.1987,313.0,,0.0,1.0266909659474354E7,,,true,,34,,,81.8362515292925,,157404978,15,,0,false,,,,,true,,4982735
98688,1,gt06,2025-04-30T05:37:14Z,2025-04-30T05:37:07Z,2025-04-30T05:37:07Z,true,21.02169888888889,81.77070888888889,0.0,15.6588,312.0,,0.0,1.0266992246116618E7,,,true,,34,,,82.58664226314119,,157414978,15,,0,false,,,,,true,,4982817
98689,1,gt06,2025-04-30T05:37:23Z,2025-04-30T05:37:17Z,2025-04-30T05:37:17Z,true,21.022333333333332,81.77001166666668,0.0,23.7581,313.0,,0.0,1.0267093423376657E7,,,true,,34,,,101.17726003968258,,157424978,15,,0,false,,,,,true,,4982918
98690,1,gt06,2025-04-30T05:37:33Z,2025-04-30T05:37:27Z,2025-04-30T05:37:27Z,true,21.023160555555556,81.769105,0.0,24.2981,314.0,,0.0,1.0267225164215881E7,,,true,,34,,,131.74083922514916,,157434978,15,,0,false,,,,,true,,4983049
98691,1,gt06,2025-04-30T05:37:41Z,2025-04-30T05:37:41Z,2025-04-30T05:37:27Z,true,21.023160555555556,81.769105,0.0,24.2981,314.0,,0.0,1.0267225164215881E7,,,true,4,19,,true,0.0,,157448488,,,,,,,100,70,true,false,
98692,1,gt06,2025-04-30T05:37:43Z,2025-04-30T05:37:37Z,2025-04-30T05:37:37Z,true,21.024094444444447,81.76837333333334,0.0,24.838,331.0,,0.0,1.0267353957780987E7,,,true,,34,,,128.79356510570085,,157444978,15,,0,false,,,,,true,,4983177
98693,1,gt06,2025-04-30T05:37:53Z,2025-04-30T05:37:47Z,2025-04-30T05:37:47Z,true,21.025103333333334,81.76806888888889,0.0,14.5788,351.0,,0.0,1.0267470637021404E7,,,true,,34,,,116.67924041684336,,157454978,15,,0,false,,,,,true,,4983293
98694,1,gt06,2025-04-30T05:38:04Z,2025-04-30T05:37:57Z,2025-04-30T05:37:57Z,true,21.025238333333334,81.76804722222222,0.0,5.39957,354.0,,0.0,1.0267485832852302E7,,,true,,34,,,15.195830897939912,,157464978,15,,0,false,,,,,true,,4983308
98695,1,gt06,2025-04-30T05:38:15Z,2025-04-30T05:38:07Z,2025-04-30T05:38:07Z,true,21.02571777777778,81.76797888888889,0.0,15.6588,352.0,,0.0,1.0267539674597971E7,,,true,,34,,,53.84174566882136,,157474978,15,,0,false,,,,,true,,4983361
98696,1,gt06,2025-04-30T05:38:23Z,2025-04-30T05:38:17Z,2025-04-30T05:38:17Z,true,21.02657,81.76784833333333,0.0,21.5983,352.0,,0.0,1.0267635508541321E7,,,true,,34,,,95.8339433494615,,157484978,15,,0,false,,,,,true,,4983456
98697,1,gt06,2025-04-30T05:38:34Z,2025-04-30T05:38:27Z,2025-04-30T05:38:27Z,true,21.027632222222223,81.76768833333333,0.0,23.7581,351.0,,0.0,1.0267754917581506E7,,,true,,34,,,119.40904018405723,,157494978,15,,0,false,,,,,true,,4983575
98698,1,gt06,2025-04-30T05:38:40Z,2025-04-30T05:38:40Z,2025-04-30T05:38:27Z,true,21.027632222222223,81.76768833333333,0.0,23.7581,351.0,,0.0,1.0267754917581506E7,,,true,4,19,,true,0.0,,157508469,,,,,,,100,70,true,false,
98699,1,gt06,2025-04-30T05:38:50Z,2025-04-30T05:38:50Z,2025-04-30T05:38:27Z,true,21.027632222222223,81.76768833333333,0.0,23.7581,351.0,,0.0,1.0267754917581506E7,,,true,4,19,,true,0.0,,157517775,,,,,,,100,70,true,false,
98700,1,gt06,2025-04-30T05:38:50Z,2025-04-30T05:38:50Z,2025-04-30T05:38:27Z,true,21.027632222222223,81.76768833333333,0.0,23.7581,351.0,,0.0,1.0267754917581506E7,,,,,,,,0.0,,157517775,,,,,13.93,,,,true,,
98701,1,gt06,2025-04-30T05:38:51Z,2025-04-30T05:38:37Z,2025-04-30T05:38:37Z,true,21.028760000000002,81.76750944444444,0.0,25.378,351.0,,0.0,1.0267881829786753E7,,,true,,34,,,126.91220524754415,,157517775,15,,0,false,,,,,true,,4983701
98702,1,gt06,2025-04-30T05:38:54Z,2025-04-30T05:38:49Z,2025-04-30T05:38:49Z,true,21.028760000000002,81.76750944444444,0.0,0.0,351.0,,0.0,1.0267881829786753E7,,,true,,34,,,0.0,,157529775,15,,14,false,,,,,false,,4983701
98703,1,gt06,2025-04-30T05:39:03Z,2025-04-30T05:38:57Z,2025-04-30T05:38:57Z,true,21.031346666666668,81.76703888888888,0.0,30.7775,346.0,,0.0,1.0268173897690242E7,,,true,,34,,,292.06790348883925,,157537775,15,,0,false,,,,,true,,4983993
98704,1,gt06,2025-04-30T05:39:13Z,2025-04-30T05:39:07Z,2025-04-30T05:39:07Z,true,21.032761666666666,81.76663111111111,0.0,31.3175,344.0,,0.0,1.0268337013610289E7,,,true,,34,,,163.11592004559571,,157547775,15,,0,false,,,,,true,,4984156
98705,1,gt06,2025-04-30T05:39:27Z,2025-04-30T05:39:27Z,2025-04-30T05:39:07Z,true,21.032761666666666,81.76663111111111,0.0,31.3175,344.0,,0.0,1.0268337013610289E7,,,true,4,19,,true,0.0,,157567866,,,,,,,100,70,true,false,
98706,1,gt06,2025-04-30T05:39:28Z,2025-04-30T05:39:28Z,2025-04-30T05:39:07Z,true,21.032761666666666,81.76663111111111,0.0,31.3175,344.0,,0.0,1.0268337013610289E7,,,,,,,,0.0,,157567866,,,,,13.88,,,,true,,
98707,1,gt06,2025-04-30T05:39:29Z,2025-04-30T05:39:17Z,2025-04-30T05:39:17Z,true,21.034158333333334,81.76622,0.0,30.7775,344.0,,0.0,1.0268498250898473E7,,,true,,34,,,161.23728818493566,,157567866,15,,0,false,,,,,true,,4984317
98708,1,gt06,2025-04-30T05:39:33Z,2025-04-30T05:39:29Z,2025-04-30T05:39:29Z,true,21.034158333333334,81.76622,0.0,0.0,344.0,,0.0,1.0268498250898473E7,,,true,,34,,,0.0,,157579866,15,,14,false,,,,,false,,4984317
98709,1,gt06,2025-04-30T05:39:44Z,2025-04-30T05:39:37Z,2025-04-30T05:39:37Z,true,21.036925,81.76539333333332,0.0,30.7775,343.0,,0.0,1.0268817987409696E7,,,true,,34,,,319.73651122211726,,157587866,15,,0,false,,,,,true,,4984636
98710,1,gt06,2025-04-30T05:39:59Z,2025-04-30T05:39:47Z,2025-04-30T05:39:47Z,true,21.038352222222223,81.76497777777779,0.0,30.2376,344.0,,0.0,1.0268982627244161E7,,,true,,34,,,164.63983446623146,,157597866,15,,0,false,,,,,true,,4984800
98711,1,gt06,2025-04-30T05:40:03Z,2025-04-30T05:40:03Z,2025-04-30T05:39:47Z,true,21.038352222222223,81.76497777777779,0.0,30.2376,344.0,,0.0,1.0268982627244161E7,,,true,4,19,,true,0.0,,157613968,,,,,,,100,70,true,false,
98712,1,gt06,2025-04-30T05:40:04Z,2025-04-30T05:40:04Z,2025-04-30T05:39:47Z,true,21.038352222222223,81.76497777777779,0.0,30.2376,344.0,,0.0,1.0268982627244161E7,,,,,,,,0.0,,157613968,,,,,13.83,,,,true,,
98713,1,gt06,2025-04-30T05:40:04Z,2025-04-30T05:39:47Z,2025-04-30T05:39:47Z,true,21.038352222222223,81.76497777777779,0.0,30.2376,344.0,,0.0,1.0268982627244161E7,,,true,,34,,,0.0,,157613968,15,,0,false,,,,,true,,4984800
98714,1,gt06,2025-04-30T05:40:04Z,2025-04-30T05:39:57Z,2025-04-30T05:39:57Z,true,21.039228333333334,81.76469833333334,0.0,21.0583,340.0,,0.0,1.0269084385417134E7,,,true,,34,,,101.75817297127064,,157623968,15,,0,false,,,,,true,,4984901
98715,1,gt06,2025-04-30T05:40:19Z,2025-04-30T05:40:09Z,2025-04-30T05:40:09Z,true,21.039228333333334,81.76469833333334,0.0,0.0,340.0,,0.0,1.0269084385417134E7,,,true,,34,,,0.0,,157635968,15,,14,false,,,,,false,,4984901
98716,1,gt06,2025-04-30T05:40:27Z,2025-04-30T05:40:17Z,2025-04-30T05:40:17Z,true,21.041593333333335,81.76328833333334,0.0,34.0173,320.0,,0.0,1.02693856699093E7,,,true,,34,,,301.28449216737914,,157643968,15,,0,false,,,,,true,,4985202
98717,1,gt06,2025-04-30T05:40:31Z,2025-04-30T05:40:31Z,2025-04-30T05:40:17Z,true,21.041593333333335,81.76328833333334,0.0,34.0173,320.0,,0.0,1.02693856699093E7,,,true,4,19,,true,0.0,,157658335,,,,,,,100,70,true,false,
98718,1,gt06,2025-04-30T05:40:32Z,2025-04-30T05:40:32Z,2025-04-30T05:40:17Z,true,21.041593333333335,81.76328833333334,0.0,34.0173,320.0,,0.0,1.02693856699093E7,,,,,,,,0.0,,157658335,,,,,13.88,,,,true,,
98719,1,gt06,2025-04-30T05:40:33Z,2025-04-30T05:40:17Z,2025-04-30T05:40:17Z,true,21.041593333333335,81.76328833333334,0.0,34.0173,320.0,,0.0,1.02693856699093E7,,,true,,34,,,0.0,,157658335,15,,0,false,,,,,true,,4985202
98720,1,gt06,2025-04-30T05:40:33Z,2025-04-30T05:40:29Z,2025-04-30T05:40:29Z,true,21.041593333333335,81.76328833333334,0.0,0.0,320.0,,0.0,1.02693856699093E7,,,true,,34,,,0.0,,157670335,15,,14,false,,,,,false,,4985202
98721,1,gt06,2025-04-30T05:40:44Z,2025-04-30T05:40:37Z,2025-04-30T05:40:37Z,true,21.04317222222222,81.76154833333334,0.0,4.31966,315.0,,0.0,1.026963780703144E7,,,true,,34,,,252.1371221390692,,157678335,15,,0,false,,,,,true,,4985454
98722,1,gt06,2025-04-30T05:40:53Z,2025-04-30T05:40:49Z,2025-04-30T05:40:49Z,true,21.04317222222222,81.76154833333334,0.0,0.0,315.0,,0.0,1.026963780703144E7,,,true,,34,,,0.0,,157690335,15,,14,false,,,,,false,,4985454
98723,1,gt06,2025-04-30T05:41:03Z,2025-04-30T05:40:59Z,2025-04-30T05:40:59Z,true,21.04317222222222,81.76154833333334,0.0,0.0,315.0,,0.0,1.026963780703144E7,,,true,,34,,,0.0,,157700335,15,,14,false,,,,,false,,4985454
98724,1,gt06,2025-04-30T05:41:14Z,2025-04-30T05:41:14Z,2025-04-30T05:40:59Z,true,21.04317222222222,81.76154833333334,0.0,0.0,315.0,,0.0,1.026963780703144E7,,,true,4,19,,true,0.0,,157715022,,,,,,,100,70,false,false,
98725,1,gt06,2025-04-30T05:41:14Z,2025-04-30T05:41:14Z,2025-04-30T05:40:59Z,true,21.04317222222222,81.76154833333334,0.0,0.0,315.0,,0.0,1.026963780703144E7,,,,,,,,0.0,,157715022,,,,,13.93,,,,false,,
98726,1,gt06,2025-04-30T05:41:15Z,2025-04-30T05:41:07Z,2025-04-30T05:41:07Z,true,21.04332388888889,81.76136111111111,0.0,10.7991,315.0,,0.0,1.026966356385875E7,,,true,,34,,,25.75682730984335,,157715022,15,,0,false,,,,,true,,4985479
98728,1,gt06,2025-04-30T05:41:23Z,2025-04-30T05:41:19Z,2025-04-30T05:41:19Z,true,21.04332388888889,81.76136111111111,0.0,0.0,315.0,,0.0,1.026966356385875E7,,,true,,34,,,0.0,,157727022,15,,14,false,,,,,false,,4985479
98729,1,gt06,2025-04-30T05:41:36Z,2025-04-30T05:41:27Z,2025-04-30T05:41:27Z,true,21.044268333333335,81.76023166666667,0.0,12.419,310.0,,0.0,1.0269821116889555E7,,,true,,34,,,157.55303080638345,,157735022,15,,0,false,,,,,true,,4985636
98730,1,gt06,2025-04-30T05:41:43Z,2025-04-30T05:41:37Z,2025-04-30T05:41:37Z,true,21.044797777777777,81.75954944444445,0.0,22.6782,309.0,,0.0,1.026991329874606E7,,,true,,34,,,92.18185650516122,,157745022,15,,0,false,,,,,true,,4985728
98732,1,gt06,2025-04-30T05:41:58Z,2025-04-30T05:41:58Z,2025-04-30T05:41:37Z,true,21.044797777777777,81.75954944444445,0.0,22.6782,309.0,,0.0,1.026991329874606E7,,,true,4,19,,true,0.0,,157766344,,,,,,,100,70,true,false,
98733,1,gt06,2025-04-30T05:42:00Z,2025-04-30T05:42:00Z,2025-04-30T05:41:37Z,true,21.044797777777777,81.75954944444445,0.0,22.6782,309.0,,0.0,1.026991329874606E7,,,,,,,,0.0,,157766344,,,,,13.88,,,,true,,
98734,1,gt06,2025-04-30T05:42:00Z,2025-04-30T05:41:47Z,2025-04-30T05:41:47Z,true,21.045466666666666,81.75871777777778,0.0,21.0583,310.0,,0.0,1.0270027361167574E7,,,true,,34,,,114.06242151445522,,157766344,15,,0,false,,,,,true,,4985842
98735,1,gt06,2025-04-30T05:42:04Z,2025-04-30T05:41:59Z,2025-04-30T05:41:59Z,true,21.045466666666666,81.75871777777778,0.0,0.0,310.0,,0.0,1.0270027361167574E7,,,true,,34,,,0.0,,157778344,15,,14,false,,,,,false,,4985842
98736,1,gt06,2025-04-30T05:42:13Z,2025-04-30T05:42:09Z,2025-04-30T05:42:09Z,true,21.045466666666666,81.75871777777778,0.0,0.0,310.0,,0.0,1.0270027361167574E7,,,true,,34,,,0.0,,157788344,15,,14,false,,,,,false,,4985842
98737,1,gt06,2025-04-30T05:42:23Z,2025-04-30T05:42:17Z,2025-04-30T05:42:17Z,true,21.046364999999998,81.75758333333333,0.0,8.63931,309.0,,0.0,1.0270181930777747E7,,,true,,34,,,154.56961017297994,,157796344,15,,0,false,,,,,true,,4985996
98738,1,gt06,2025-04-30T05:42:33Z,2025-04-30T05:42:27Z,2025-04-30T05:42:27Z,true,21.046710555555556,81.75716222222222,0.0,5.39957,308.0,,0.0,1.0270240187373228E7,,,true,,34,,,58.25659548192126,,157806344,15,,0,false,,,,,true,,4986054
98739,1,gt06,2025-04-30T05:42:43Z,2025-04-30T05:42:37Z,2025-04-30T05:42:37Z,true,21.04707777777778,81.75668666666667,0.0,16.7387,309.0,,0.0,1.0270304313292753E7,,,true,,34,,,64.1259195242003,,157816344,15,,0,false,,,,,true,,4986118
98740,1,gt06,2025-04-30T05:42:54Z,2025-04-30T05:42:47Z,2025-04-30T05:42:47Z,true,21.047691666666665,81.75590444444444,0.0,23.7581,310.0,,0.0,1.027041049429467E7,,,true,,34,,,106.18100191662637,,157826344,15,,0,false,,,,,true,,4986224
98741,1,gt06,2025-04-30T05:42:58Z,2025-04-30T05:42:58Z,2025-04-30T05:42:47Z,true,21.047691666666665,81.75590444444444,0.0,23.7581,310.0,,0.0,1.027041049429467E7,,,true,4,19,,true,0.0,,157837827,,,,,,,100,70,true,false,
98742,1,gt06,2025-04-30T05:43:03Z,2025-04-30T05:42:57Z,2025-04-30T05:42:57Z,true,21.04844611111111,81.75495388888889,0.0,26.9979,310.0,,0.0,1.0270540132190391E7,,,true,,34,,,129.63789572239136,,157836344,15,,0,false,,,,,true,,4986353
98743,1,gt06,2025-04-30T05:43:13Z,2025-04-30T05:43:07Z,2025-04-30T05:43:07Z,true,21.04936777777778,81.753835,0.0,30.7775,308.0,,0.0,1.0270695177743254E7,,,true,,34,,,155.045552862276,,157846344,15,,0,false,,,,,true,,4986508
98744,1,gt06,2025-04-30T05:43:24Z,2025-04-30T05:43:17Z,2025-04-30T05:43:17Z,true,21.050065,81.75291055555556,0.0,20.5184,309.0,,0.0,1.027081866040513E7,,,true,,34,,,123.48266187426597,,157856344,15,,0,false,,,,,true,,4986631
98745,1,gt06,2025-04-30T05:43:33Z,2025-04-30T05:43:29Z,2025-04-30T05:43:29Z,true,21.050065,81.75291055555556,0.0,0.0,309.0,,0.0,1.027081866040513E7,,,true,,34,,,0.0,,157868344,15,,14,false,,,,,false,,4986631
98746,1,gt06,2025-04-30T05:43:43Z,2025-04-30T05:43:37Z,2025-04-30T05:43:37Z,true,21.050562777777778,81.75229222222222,0.0,10.7991,311.0,,0.0,1.0270903496626526E7,,,true,,34,,,84.83622139698242,,157876344,15,,0,false,,,,,true,,4986715
98747,1,gt06,2025-04-30T05:43:53Z,2025-04-30T05:43:47Z,2025-04-30T05:43:47Z,true,21.051038333333334,81.75171611111111,0.0,17.8186,310.0,,0.0,1.027098340156493E7,,,true,,34,,,79.9049384041281,,157886344,15,,0,false,,,,,true,,4986794
98748,1,gt06,2025-04-30T05:43:59Z,2025-04-30T05:43:59Z,2025-04-30T05:43:47Z,true,21.051038333333334,81.75171611111111,0.0,17.8186,310.0,,0.0,1.027098340156493E7,,,true,4,19,,true,0.0,,157897867,,,,,,,100,70,true,false,
98749,1,gt06,2025-04-30T05:44:07Z,2025-04-30T05:43:57Z,2025-04-30T05:43:57Z,true,21.05173388888889,81.75084444444445,0.0,27.5378,310.0,,0.0,1.0271102547968252E7,,,true,,34,,,119.14640332272309,,157896344,15,,0,false,,,,,true,,4986913
98750,1,gt06,2025-04-30T05:44:35Z,2025-04-30T05:44:35Z,2025-04-30T05:43:57Z,true,21.05173388888889,81.75084444444445,0.0,27.5378,310.0,,0.0,1.0271102547968252E7,,,true,4,19,,true,0.0,,157934038,,,,,,,100,70,true,false,
98751,1,gt06,2025-04-30T05:44:36Z,2025-04-30T05:44:36Z,2025-04-30T05:43:57Z,true,21.05173388888889,81.75084444444445,0.0,27.5378,310.0,,0.0,1.0271102547968252E7,,,,,,,,0.0,,157934038,,,,,13.98,,,,true,,
98752,1,gt06,2025-04-30T05:44:42Z,2025-04-30T05:43:57Z,2025-04-30T05:43:57Z,true,21.05173388888889,81.75084444444445,0.0,27.5378,310.0,,0.0,1.0271102547968252E7,,,true,,34,,,0.0,,157934038,15,,0,false,,,,,true,,4986913
98753,1,gt06,2025-04-30T05:44:42Z,2025-04-30T05:44:07Z,2025-04-30T05:44:07Z,true,21.05261,81.74975888888889,0.0,31.3175,311.0,,0.0,1.0271251647109065E7,,,true,,34,,,149.0991408126999,,157944038,15,,0,false,,,,,true,,4987062
98754,1,gt06,2025-04-30T05:44:42Z,2025-04-30T05:44:17Z,2025-04-30T05:44:17Z,true,21.05345388888889,81.74870444444444,0.0,19.4385,307.0,,0.0,1.0271395955971839E7,,,true,,34,,,144.30886277442005,,157954038,15,,0,false,,,,,true,,4987206
98755,1,gt06,2025-04-30T05:44:42Z,2025-04-30T05:44:27Z,2025-04-30T05:44:27Z,true,21.053865,81.74815277777779,0.0,5.39957,305.0,,0.0,1.0271469297894739E7,,,true,,34,,,73.34192289886809,,157964038,15,,0,false,,,,,true,,4987279
98756,1,gt06,2025-04-30T05:44:43Z,2025-04-30T05:44:35Z,2025-04-30T05:44:35Z,true,21.053970555555555,81.74795999999999,0.0,7.01944,274.0,,0.0,1.0271492517825615E7,,,true,,34,,,23.219930876196006,,157972038,15,,2,false,,,,,true,,4987302
98757,1,gt06,2025-04-30T05:44:43Z,2025-04-30T05:44:36Z,2025-04-30T05:44:36Z,true,21.05397111111111,81.74792777777779,0.0,5.93953,269.0,,0.0,1.0271495865901425E7,,,true,,34,,,3.348075810101656,,157973038,15,,2,false,,,,,true,,4987305
98758,1,gt06,2025-04-30T05:44:53Z,2025-04-30T05:44:47Z,2025-04-30T05:44:47Z,true,21.05397333333333,81.747795,0.0,4.31966,281.0,,0.0,1.027150966214681E7,,,true,,34,,,13.796245384372604,,157984038,15,,2,false,,,,,true,,4987318
98759,1,gt06,2025-04-30T05:45:02Z,2025-04-30T05:44:55Z,2025-04-30T05:44:55Z,true,21.054030555555553,81.74755833333333,0.0,3.7797,303.0,,0.0,1.0271535060747001E7,,,true,,34,,,25.398600191778648,,157992038,15,,2,false,,,,,true,,4987343
98760,1,gt06,2025-04-30T05:45:16Z,2025-04-30T05:45:08Z,2025-04-30T05:45:08Z,true,21.054030555555553,81.74755833333333,0.0,0.0,303.0,,0.0,1.0271535060747001E7,,,true,,34,,,0.0,,158005038,15,,14,false,,,,,false,,4987343
98761,1,gt06,2025-04-30T05:45:17Z,2025-04-30T05:45:10Z,2025-04-30T05:45:10Z,true,21.054095555555556,81.74751833333333,0.0,3.7797,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,8.344139985703015,,158007038,15,,2,false,,,,,true,,4987351
98762,1,gt06,2025-04-30T05:45:28Z,2025-04-30T05:45:28Z,2025-04-30T05:45:10Z,true,21.054095555555556,81.74751833333333,0.0,3.7797,340.0,,0.0,1.0271543404886987E7,,,true,4,19,,true,0.0,,158024643,,,,,,,100,70,true,false,
98763,1,gt06,2025-04-30T05:45:28Z,2025-04-30T05:45:28Z,2025-04-30T05:45:10Z,true,21.054095555555556,81.74751833333333,0.0,3.7797,340.0,,0.0,1.0271543404886987E7,,,,,,,,0.0,,158024643,,,,,13.98,,,,true,,
98764,1,gt06,2025-04-30T05:45:32Z,2025-04-30T05:45:27Z,2025-04-30T05:45:27Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158024643,15,,14,false,,,,,false,,4987351
98765,1,gt06,2025-04-30T05:45:41Z,2025-04-30T05:45:37Z,2025-04-30T05:45:37Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158034643,15,,14,false,,,,,false,,4987351
98766,1,gt06,2025-04-30T05:45:51Z,2025-04-30T05:45:46Z,2025-04-30T05:45:46Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158043643,15,,14,false,,,,,false,,4987351
98767,1,gt06,2025-04-30T05:46:01Z,2025-04-30T05:45:57Z,2025-04-30T05:45:57Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158054643,15,,14,false,,,,,false,,4987351
98768,1,gt06,2025-04-30T05:46:11Z,2025-04-30T05:46:07Z,2025-04-30T05:46:07Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158064643,15,,14,false,,,,,false,,4987351
98770,1,gt06,2025-04-30T05:46:22Z,2025-04-30T05:46:17Z,2025-04-30T05:46:17Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158074643,15,,14,false,,,,,false,,4987351
98771,1,gt06,2025-04-30T05:46:30Z,2025-04-30T05:46:30Z,2025-04-30T05:46:17Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,4,19,,true,0.0,,158087649,,,,,,,100,70,false,false,
98772,1,gt06,2025-04-30T05:46:31Z,2025-04-30T05:46:27Z,2025-04-30T05:46:27Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158084643,15,,14,false,,,,,false,,4987351
98773,1,gt06,2025-04-30T05:46:43Z,2025-04-30T05:46:37Z,2025-04-30T05:46:37Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158094643,15,,14,false,,,,,false,,4987351
98774,1,gt06,2025-04-30T05:46:52Z,2025-04-30T05:46:47Z,2025-04-30T05:46:47Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158104643,15,,14,false,,,,,false,,4987351
98775,1,gt06,2025-04-30T05:47:01Z,2025-04-30T05:46:57Z,2025-04-30T05:46:57Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158114643,15,,14,false,,,,,false,,4987351
98776,1,gt06,2025-04-30T05:47:12Z,2025-04-30T05:47:06Z,2025-04-30T05:47:06Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158123643,15,,14,false,,,,,false,,4987351
98777,1,gt06,2025-04-30T05:47:25Z,2025-04-30T05:47:17Z,2025-04-30T05:47:17Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158134643,15,,14,false,,,,,false,,4987351
98778,1,gt06,2025-04-30T05:47:28Z,2025-04-30T05:47:28Z,2025-04-30T05:47:17Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,4,19,,true,0.0,,158145910,,,,,,,100,70,false,false,
98779,1,gt06,2025-04-30T05:47:31Z,2025-04-30T05:47:27Z,2025-04-30T05:47:27Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158144643,15,,14,false,,,,,false,,4987351
98780,1,gt06,2025-04-30T05:47:42Z,2025-04-30T05:47:37Z,2025-04-30T05:47:37Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158154643,15,,14,false,,,,,false,,4987351
98781,1,gt06,2025-04-30T05:47:51Z,2025-04-30T05:47:47Z,2025-04-30T05:47:47Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158164643,15,,14,false,,,,,false,,4987351
98782,1,gt06,2025-04-30T05:48:03Z,2025-04-30T05:47:57Z,2025-04-30T05:47:57Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158174643,15,,14,false,,,,,false,,4987351
98783,1,gt06,2025-04-30T05:48:13Z,2025-04-30T05:48:07Z,2025-04-30T05:48:07Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158184643,15,,14,false,,,,,false,,4987351
98784,1,gt06,2025-04-30T05:48:21Z,2025-04-30T05:48:17Z,2025-04-30T05:48:17Z,true,21.054095555555556,81.74751833333333,0.0,0.0,340.0,,0.0,1.0271543404886987E7,,,true,,34,,,0.0,,158194643,15,,14,false,,,,,false,,4987351
